Date,Text
2021-6-13,"['Вчора, 12 червня, патрульні зупинилися на зелене світло світлофора аби пропустити два авто пожежної охорони, які їхали з увімкненими проблисковими маячками та сиреною вулицею Богдана Хмельницького. Про це інформує Патрульна поліція Львівської області.\n\nРятувальники їхали гасити пожежу в село Муроване.\n\nСпочатку проїхало одне авто ДСНС, а за декілька секунд інше, однак водій автомобіля «Fiat Doblo» вирішив, що пункт 3.2 (у разі наближення транспортного засобу з увімкненим синім проблисковим маячком та (або) спеціальним звуковим сигналом водії інших транспортних засобів, які можуть створювати йому перешкоду для руху, зобов’язані дати йому дорогу і забезпечити безперешкодний проїзд зазначеного транспортного засобу (і супроводжуваних ним транспортних засобів)зайвий і поїхав.\n\nПатрульні зупинили автомобіль і винесли на 39-річного львів’янина постанову за ч. 3 ст. 122 (ненадання переваги в русі транспортним засобам аварійно-рятувальних служб, швидкої медичної допомоги, пожежної охорони, поліції, що рухаються з увімкненими спеціальними світловими або звуковими сигнальними пристроями) КУпАП.\n\nВодій оплатить штраф — 680 гривень.', 'varta1.com.ua: Новини']"
2022-6-13,"['Глава держави Володимир Зеленський висловив впевненість, що українська влада відбудує усі знищені путінськими вояками міста та громади країни.', 'Зеленський подякував усім, хто на фронті боронить Україну від ворога.', 'Про це президент України Володимир Зеленський повідомив у відеозверненні.', '«Ми відбудуємо все, що зруйнували окупанти. Від Волновахи до Чорткова. Бо це — Україна. І це на нашу долю випало повертати й укріплювати. Я пишаюсь усіма нашими захисниками й захисницями! Вічна вам слава! Вічна памʼять кожному й кожній, чиї життя забрали окупанти! Слава Україні!», — сказав очільник України.', 'Нагадуємо, що у Харківській області українські бійці збили російський ударний вертоліт.', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-6-13,"['Воїни 81-ї окремої аеромобільної бригади Десантно-штурмових військ підірвали батарею РСЗВ «Ураган» разом з підрозділом матеріально-технічного забезпечення.', 'Про це повідомило командування Десантно-штурмових військ Збройних Сил України у «Facebook», опублікувавши відповідне відео.', '«Ефективне застосування артилерії 81 окремої аеромобільної бригади ДШВ ЗС України щодо знищення батареї РСЗВ БМ-27 «Ураган» разом зі спеціальними машинами та підрозділом матеріально-технічного забезпечення ЗС РФ, де окупанти в польових умовах заправляли та обслуговували військову техніку», — написали в командуванні.', 'До посту прикріпили ролик, в якому демонструються наслідки удару. На відео помітно як мінімум сім знищених одиниць техніки. Серед них є «Урагани» і автокран.', '', '', 'Нагадаємо, що у Генштабі показали, як тривають спецнавчання тероборонівців (ФОТО).', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-6-13,"['Глава держави нагадав, що вдалося вибити ворога з Житомирщини, Київщини, Чернігівщини, Сумщини, значної частину Харківщини.', 'Про це президент України Володимир Зеленський сказав у своєму відеозверненні ввечері 13 червня.', '«Сьогодні вже 110-й день нашої оборони. І коли це говориш — 110-й день — розумієш, який великий шлях ми пройшли. Вдалося вибити ворога з Житомирщини, Київщини, Чернігівщини, Сумщини. Вдалося звільнити значну частину Харківщини. Загалом понад тисячу населених пунктів звільнені», — сказав глава держави.', 'За словами Зеленського, українським захисникам вдалося зупинити наступ окупантів на півдні України.', '«Так, росіяни досі хочуть зруйнувати і Миколаїв, і Запоріжжя, і міста Дніпропетровщини. Їм поки що вистачає сил, щоб бити з артилерії по Зеленодольську й Гуляйполю», — зазначив Зеленський.', 'Нагадаємо, що раніше глава держави прокоментував російський ракетний удар по Чорткову.', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-6-13,"['У Львові планують відкрити Офіс для координації роботи міжнародних гуманітарних організацій. За словами представників ООН, він має покращити роботу з надання гуманітарної допомоги українцям.', 'Про це повідомив голова Львівської обласної військової адміністрації Максим Козицький.', 'Заяву про відкриття офісу під час зустрічі з керівництвом області зробив заступник Голови Управління ООН з координації гуманітарних справ в Україні Джеймс Везерілл. Робота офісу поширюватиметься на Рівненську, Волинську, Закарпатську, Івано-Франківську та Львівську області. Його відкривають для координації усіх організацій, які підтримують Україну, щоб збільшити гуманітарну допомогу та соціально-правовий захист людей.', 'Максим Козицький під час зустрічі наголосив, що ключовим питанням є житло для переселених осіб на Львівщині, адже з 1 вересня планується повернення до очного навчання у школах, у більшості з яких зараз розміщені переселенці. Окремо стоїть питання психологічної допомоги людям, які постраждали від війни, і перш за все дітям.', 'Нагадаємо, що Держархів Львівщини оголосив збір документів і свідчень про російсько-українську війну. Матеріали будуть зберігатися постійно у фонді архіву для майбутніх поколінь.', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-6-13,"['Юрій Брухаль народився у Рудному. У мирний час працював на приватному підприємстві «Виробничо-монтажна компанія «Енергоальянс». ', 'Із початком повномасштабної агресії російської федерації добровільно вступив до лав територіальної оборони. Загинув у бою із російськими загарбниками. У Юрія Брухаля залишилися сестра, брат та дві доньки.', 'Про це повідомляє ЛМР.', 'Прощання з Героєм розпочнеться завтра, 14 червня, о 9:40 год, у смт Рудне. Маршрут руху колони: вул. Героїв Небесної Сотні–вул. Шевченка–вул. Піскова–вул. Лісна, 38-А (помешкання сім’ї). Прощання тут завершиться об 11:00 год, далі — переїзд до Гарнізонного храму свв. апп. Петра і Павла у Львові.', 'Об 11:30 год — початок прощання в Гарнізонному храмі. О 12:00 год розпочнеться загальноміська церемонія прощання на площі Ринок. Опісля похоронна процесія вирушить на Личаківське кладовище (прибуття орієнтовно о 12:15 год). Вона рухатиметься за маршрутом: Гарнізонний храм свв. апп. Петра і Павла УГКЦ (вул. Театральна, 11)–пл. Катедральна–пл. Ринок (міська церемонія прощання)–вул. Руська–вул. Підвальна–вул. Володимира Винниченка–пл. Соборна–вул. Пекарська–вул. Шімзерів–вул. Мечникова–Личаківський цвинтар (поле почесних поховань № 86А). На будівлях вздовж маршруту колони вивісять синьо-жовті прапори з чорною жалобною стрічкою. Похорон Героя триватиме приблизно до 13:00 год.', '', '', 'Нагадаємо, що на війні віддав життя за Україну Герой Роман Желізник.', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-6-13,"['Розвідників однієї із бригад Тероборони ЗСУ вчили форсувати водні перешкоди, евакуювати поранених та транспортувати полонених.', 'Про це повідомляє Генштаб ЗСУ у «Facebook».', '«Впродовж трьох днів з розвідниками однієї з бригад Територіальна оборона ЗС України проводилось тактико-спеціальне навчання», — йдеться у повідомленні Генштабу.', 'Водночас, відпрацьовувались форсування водної перешкоди зі зброєю різними способами; проведення евакуації поранених через водойму; транспортування полонених в базовий табір.', 'Фото: Генштаб ЗСУ', '', '', 'Нагадуємо, що раніше Зеленський підписав закон про дозвіл перекидання ТРО до зони бойових дій.', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-6-13,"['Українські захисники збили російський ударний вертоліт Ка-52. Ворожий гелікоптер, який бомбардував українців, збили на Ізюмському напрямку. ', 'Про це повідомляє 93-тя ОМБр Холодний Яр. ', '«Гелікоптер впав на тимчасово окуповану територію між населеними пунктами Сулигівка та Довгеньке. Завдячуючи зусиллям холодноярської бригади рашистів поменшало в українському небі», — наголосили українські захисники. ', 'Нагадаємо, що до Сєвєродонецька всі мости зруйновано. Про це повідомив керівник Луганської обласної військової адміністрації Сергій Гайдай.', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-6-13,"['Сьогодні ввечері, 13 червня, близько 19 год, у Львові, на вулиці Шевченка сталася пожежа.', 'Про це повідомляє «Варта1».', 'За попередніми даними, загоряння відбулося у господарській дерев’яній будівлі.', 'Внаслідок пожежі, травмованих немає. На місці працювали працівники ДСНС у Львівській області, «Львівгаз», швидка медична допомога та патрульна поліція міста Львова, яка регулювала рух транспортних засобів.', 'Також через пожежу було перекрито проїзд автомобілів по вулиці Шевченка і врегульовано об’їзд через прилеглу вулицю з дачними кооперативами або через населений пункт Брюховичі.', 'Близько 21 год, вогнеборці ліквідували загоряння будівлі.', 'Фото: «Варта1»', '', '', 'Відео: Юрій Добуш', '', '', 'Нагадаємо, що у Львові двоє людей потрапили з отруєнням до лікарні.', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-6-13,"['Частина міста Сєвєродонецьк під контролем Збройних Сил України.', 'Про це повідомив керівник Луганської обласної військової адміністрації Сергій Гайдай.', '«Всі мости, що ведуть до обласного центру зруйновано. Евакуація та підвезення гумвантажів неможливі. Сєвєродончани, що залишилися в місті, виживають у вкрай важких умовах», — додав він.', 'За його словами, якби росіяни повністю контролювали Сєвєродонецьк, їхні воєнні не гинули б там.', 'Противник потужно продовжує обстрілювати Лисичанськ. Евакуація з цього міста є, гумвантажі завозяться щоденно.', '«У разі швидкого вигнання орків з Сєвєродонецька — поновити комунікації до зими не вдасться», — додав Гайдай.', 'Нагадуємо, що російські загарбники продовжують застосовувати в Україні заборонені види озброєнь та розстрілювати цивільних.', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-6-13,"['У Хмельницькій області 28-річний місцевий мешканець розбестив трьох дівчаток віком 4, 6 та 8 років.', 'Про це повідомили у поліції Хмельницької області.', 'Інцидент трапився в одному із сіл на території Росошанської громади. 28-річний місцевий мешканець біля продуктового магазину, скориставшись відсутністю сторонніх осіб, вчинив розпусні дії відносно трьох дівчаток, віком 4, 6 та 8 років.', 'Наступного дня одна з постраждалих дівчаток про це розповіла своєму батьку. Після почутого чоловік звернувся до поліції.', '«Правоохоронці встановили, що зловмисник вчинив фізичне розбещення щодо малолітніх з метою задоволення власної статевої пристрасті, яке виражалось в доторканні до статевих органів потерпілих. Про що свідчать відеодокази з камер спостереження», — йдеться у повідомленні.', 'Поліцейські оперативно встановили місце перебування зловмисника і затримали його. Кривдником виявився місцевий мешканець, судимий за зберігання та розповсюдження наркотиків.', 'Слідчі Хмельницького райуправління оголосили чоловікові про підозру у вчиненні кримінального правопорушення, передбаченого ч. 2 ст. 156 (вчинення розпусних дій щодо малолітньої особи ) Кримінального Кодексу України.', 'Тепер підозрюваному загрожує позбавлення волі на термін до восьми років.', 'Нагадуємо, що двоє дітей потрапили в лікарню через п’яного водія на Закарпатті (ФОТО).', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-6-13,"['Російські загарбники посилюють свої війська на Криворізькому напрямку.', 'Про це повідомляє Генштаб ЗСУ у вечірньому зведенні.', 'Зокрема, на Південнобузькому напрямку противник продовжує ведення оборони. Основні зусилля зосереджує на веденні розвідки, контрбатарейній боротьбі, нарощуванні бойових можливостей резервних формувань та системи протиповітряної оборони на Криворізькому напрямку, інженерному обладнанні оборонних рубежів та позицій.', '«Ворог продовжує посилення угруповання військ, що діє на Криворізькому напрямку», — наголошується у зведенні.', 'Окремо сказано, що на Сіверському напрямку противник обстріляв з мінометів і гранатометів райони населених пунктів Запсілля, Сумської області, та Гірськ і Грем’яч, Чернігівської області. Також підрозділи агресора продовжують інженерне обладнання оборонних позицій в прикордонних районах на зазначеному напрямку.', 'На Слобожанському напрямку противник систематично обстрілює позиції підрозділів Сил оборони України, вдосконалює інженерне обладнання власних оборонних споруд та веде повітряну розвідку.', 'При цьому, на Волинському та Поліському напрямках без особливих змін. На Бессарабському напрямку ситуація суттєвих змін також не зазнала.', 'Нагадуємо, що на Чернігівщині через ракетний удар евакуйовують чотири села.', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-6-13,"['У деяких російських військових не витримує психіка на війні проти України.', 'Про це йдеться у перехопленій розмові одного з окупантів, опублікованій Головним управлінням розвідки МО України.', '«У пацанів вже дах їде. Трьох на дурку відправили», — окупант скаржиться, що на війні у рашистів не витримує психіка. ', 'Загарбник скаржиться, що на війні у російські військові починають божеволіти.', 'Окупант шокований втратами — тільки в їхньому підрозділі «мінус одинадцять». Сам від дивом залишився цілим, оскільки осколки зміг втримати бронежилет.', '«Пи… (стріляють) без кінця. 152-гі, 202-гі. Можна просто є… на голову (збожеволіти). У пацанів вже дах їде. Трьох на дурку відправили», — каже він.', 'Дружина натомість бажає чоловікові «берегти себе». ', '', '', 'Нагадаємо, що загарбники зізнаються, що використовують фосфорні бомби на сході України. Про це свідчать перехоплені розмови.', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-6-13,"['В Одесі поліцейські притягують до відповідальності іноземця та мешканку іншої області за хуліганство. Їм загрожує загрожує позбавлення волі.', 'Про це повідомляє поліція Одеської області.', 'Дівчина з чоловіком у громадському місці в присутності людей задовольнили свої сексуальні бажання.', 'Як зазначили в поліції , ці особи «вчинили грубе порушення громадського порядку, що супроводжувалося винятковим цинізмом, поєднаним з демонстративною зневагою до загальноприйнятих норм моралі, проявом безсоромності та грубої непристойності». ', '«Їм оголосили підозру за ч. 2 ст. 296 Кримінального кодексу України. Санкція статті передбачає покарання у вигляді обмеження волі на термін до п’яти років або позбавлення волі на термін до чотирьох років», — наголосили у ГУНП Одещини.', 'Фото: скріншот з відео', '', '', 'Нагадаємо, що Одесі чоловік та жінка вдалися до «непристойного дійства» в одному з закладів відпочинку. Їм видали повістки до територіальних центрів комплектування та соціальної підтримки.', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-6-13,"['Російські загарбники продовжують застосовувати в Україні заборонені види озброєнь та розстрілювати цивільних.', 'Вже не вперше ворог використовує фосфорні бомби на сході України.', 'Про це свідчить нове перехоплення СБУ.', '«Фосфором жгут. С нашей стороны в хохлячую сторону полетел фосфор», — розповідає матері окупант.', 'Водночас, загарбник зізнається, що вони отримали команду розстрілювати усі машини, у тому числі з мирним населенням.', '«Будет из машины дуршлаг», — радіє він. У відповідь матір зітхає, але для неї вбивство цивільних людей виправдовується просто — «не судьба».', 'Служба безпеки України нагадала, що використання фосфорних бомб є злочином проти людяності та порушенням Женевської конвенції. А вбивство мирних людей суперечить законам і звичаям війни.', '«Усі зібрані СБУ дані увійдуть до матеріалів у міжнародних судах, щоб жоден російський злочин не залишився безкарним», — йдеться у повідомленні СБУ.', '', '', 'Нагадаємо, що ракетний удар по Тернопільщині пошкодив 37 житлових будинків.', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-6-13,"['У боях загинув підгородчанин Роман Ярославович Желізник, 2001 року народження. Про це повідомив голова Сколівської районної ради Миколи Романишин.', 'Він загинув внаслідок ворожої кулі в районі с. Широке, Снігурівського району, на Миколаївщині, у ніч з 10 на 11 червня.', 'Роман був старшим навідником 2 мінометного взводу мінометної батареї механізованого батальйону одного з підрозділів ЗСУ при відсічі збройної агресії російському противнику.', 'Співчуття висловив і Підгородецький заклад загальної середньої освіти І–ІІІ ступенів Сколівської міської ради, який у 2018 році завершив Роман.', 'Також, у боях за Україну загинув Герой Василь Соханчак.', 'varta1.com.ua: Новини', 'Ольга Чобіт']"
2022-6-13,"['Під Бучею правоохоронці виявили тіла мирних мешканців, яких окупанти катували, а потім жорстоко вбили пострілами в голову. ', 'Про це повідомив начальник Національної поліції Київської області Андрій Нєбитов.', 'Це масове захоронення розстріляних мирних жителів виявили сьогодні, 13 червня, на позиціях солдатів російської федерації поряд із селом Мироцьке, Бучанського району.', '«7 цивільних громадян росіяни катували, а потім жорстоко стратили пострілами в голову.', 'У багатьох жертв були зв’язані руки та простріляні коліна. Зараз ми працюємо над тим, щоб ідентифікувати загиблих», — йдеться у повідомленні Нєбитова.', 'Фото: Нацполіція Київщини', '', '', 'Нагадаємо, що на Рівненщині чоловік завдав племіннику удар ножем за пляшку горілки (ФОТО).', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-6-13,"['Сьогодні, 13 червня, близько 14:05 год, сталася ДТП у селі Оришківці, Копичинецької територіальної громади, Чортківського району. Про це повідомляє Головне управління ДСНС України у Тернопільській області.', 'У ДТП зіткнулися два легкових автомобілі «Таврія» та «Ford Focus».', 'Внаслідок події, одна пасажирка загинула, ще троє травмовано.', 'Рятувальники здійснили комплекс заходів для недопущення згорання на місці події та надали допомогу постраждалим.', '', '', 'Раніше, ракетний удар по Тернопільщині пошкодив 37 житлових будинків.', 'varta1.com.ua: Новини', 'Ольга Чобіт']"
2022-6-13,"['Суд заарештував акції та кошти на суму 53,4 млн грн у компанії з виробництва та реалізації мінеральної води, яка належить російському олігарху.', 'Про це повідомляє Офіс генпрокурора в «Telegram».', 'Слідство встановило, що підприємство через кіпрські компанії належить олігарху з росії. Хоча Офіс прокурора не називає його імені, за даними ЕП йдеться про Міхаіла Фрідмана — російського олігарха, що знаходиться під санкціями США, ЄС та Британії.', 'Арешт накладено на загальну суму понад 53,4 млн грн. Серед усього — цінні папери та грошові кошти. Бенефіціарним власником яких є російський олігарх. Який прокручував все через кіпрські компанії.', '“російський олігарх із бізнесменами, шляхом укладання правочинів із продажу корпоративних прав, намагалися уникнути можливих санкцій та застосування заходів примусового вилучення прав власності, передбачених законодавством України”, — кажуть в Офісі генпрокурора.', 'Нагадаємо, що Львівський суд заборонив діяльність ще однієї партії.', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-6-13,"['У суботу, 11 червня, підтвердився факт загибелі жителя с. Корналовичі Соханчака Василя Мар’яновича, 31.03.1994 року народження. Про це повідомляє газета «Голос Самбірщини».', 'Перша його ротація на фронт була у 2014 році, потім увесь 2020 рік ніс службу у зоні бойових дій.', 'З початком повномасштабної війни вже на другий день зголосився захищати Україну, будучи воїном 80 окремої десантно-штурмової бригади.', 'За попередньою версією,  він ще з кількома побратимами на фугасі.', 'У нього залишилася мама, батько і молодший на два роки брат.', 'Ще зранку він їй зателефонував і сказав, що в нього все добре і пообіцяв це зробити й ввечері, але більше дзвінка вже не було. Мати сама набирала його номер, та у відповідь чула: «Абонент — поза зоною».', 'Також на Львівщині попрощалися з Героєм Савелієм Бахтіновим.', 'varta1.com.ua: Новини', 'Ольга Чобіт']"
2022-6-13,"['В Івано-Франківську, чоловік, маючи не погашену судимість, проникав до підвальних приміщень багатоповерхівок міста та викрадав звідти лічильники.', 'Про це повідомляє Івано-Франківська обласна прокуратура.', '«Окружна прокуратура міста Івано-Франківська підтримала обвинувачення стосовно 33-річного місцевого жителя за таємне викрадення чужого майна поєднане із проникненням у приміщення (ч. 3 ст. 185 КК України)», — йдеться у повідомленні.', 'Суд визнав його винним у вчиненні вказаного правопорушення та призначено покарання у вигляді трьох років позбавлення волі.', 'Зазначається, що чоловік, маючи не погашену судимість, повторно вчиняв умисні корисливі правопорушення. Він проникав до підвальних приміщень багатоповерхівок в Івано-Франківську та викрадав звідти лічильники.', 'У ході розслідування встановлено, що він викрав 24 лічильники обліку теплої енергії та води.', 'Нагадуємо, що у Червонограді правоохоронці викрили двох мешканців, які грабували людей.', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-6-13,"['Сьогодні, 13 червня близько 13:15 у Прилуках зафіксовані прильоти трьох ракет, випущених російськими військами. Про це повідомили Суспільному в департаменті цивільного захисту та оборонної роботи Чернігівської ОВА.', 'У селах Заїзд, Петрівське, Тихе та Сухоставець Прилуцького району оголошена евакуація. ', '«Причина – через ракетні удари є загроза розповсюдження пожежі», – сказав директор департаменту Сергій Болдирев.', 'Нагадаємо, Тернопільська ОВА розцінює ракетний удар, як удар по цивільному населенню.', 'Нагадаємо, Тернопільська ОВА розцінює ракетний удар по Чорткову, як удар по цивільному населенню.', ' ', 'varta1.com.ua: Новини', 'Ольга Чобіт']"
2022-6-13,"['До 1200 тіл, у тому числі знайдених у братських похованнях, поки що не ідентифіковано. Про це повідомив глава Нацполіції України Ігор Клименко, передає «Інтерфакс».', 'За фактом загибелі понад 12 тисяч людей відкрито кримінальне провадження, багато з тіл знайдені в братських могилах.', 'За його словами, близько 75 % загиблих — чоловіки, близько 2 % — діти, а решта — жінки. Лише в Київській області загинуло понад 1,5 тисячі мирних жителів, 116 тіл знайдено в одній могилі в місті Буча.', '«У Бучі в одній такій могилі було поховано 116 людей, були поховання менші — по 5–7 осіб. Жителі збирали тіла загиблих та ховали у парках», — сказав Клименко.', 'Він сказав, що ідентифікація деяких тіл займає багато часу.', '«Це тривалий процес, достатньо кропіткий, тому що дуже багато тіл у стані гнильного розпаду. У тих родичів, які зверталися до нас на гарячу лінію, відбираємо ДНК, потім профілі цих родичів порівнюємо з профілями загиблих, які були поховані, розстріляні, яких не змогли впізнати. Родичі мають бути лише прямі — батько-мати-рідні діти. Тільки так ми працюємо», — додав Клименко.', 'Нагадаємо, путін назвав кінцеву мету нападу на Україну, багато країн перебуває у небезпеці.', 'varta1.com.ua: Новини', 'Ольга Чобіт']"
2022-6-13,"['Відпочинок на воді є одним з найприємніший та найкорисніших відпочинків влітку. Проте, потрібно завжди пам’ятати про безпеку, перебуваючи на водоймищах.', 'Рятувальники Львівської області нагадали громадянам кілька основних правил безпеки відпочинку на воді.', 'Першою умовою безпечного відпочинку на воді є вміння плавати. Людина, яка добре плаває, почуває себе на воді спокійно, впевнено, у випадку необхідності може надати допомогу товаришу, який потрапив в біду.', 'Але навіть та людина, яка добре плаває, повинна постійно бути обережною, дисциплінованою і суворо дотримуватись правил поведінки на воді.', 'Знання та дотримування правил поведінки на воді є запорукою безпеки життя, а також отримання задоволення від відпочинку.', 'Кілька основних правил поведінки на воді:', '""Шановні громадяни! Дбайте про свою безпеку і у випадку виникнення надзвичайної події негайно телефонуйте до Служби порятунку за номером 101"", — нагадують мешканцям рятувальники.', '', '', 'Також нагадуємо, що недавно у Тернопільській області знайдено тіла дітей, які зникли під час зливи.', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-6-13,"['Поліцейські Хмельницького виявили чоловіка, який торгував з декількох точок харчовими продуктами без належних документів та у невстановленому місці. Про це інформує Сектор комунікації поліції Хмельницької області.', 'Правоохоронці склали протокол за правопорушення, передбачене ч. 1 ст. 160 (торгівля в містах з рук на вулицях, площах, у дворах, під’їздах, скверах та в інших невстановлених місцях) КУпАП.', 'За ч. 1 ст. 160 штраф сягає до 119 грн.', 'Чоловік прийшов до відділення поліції і намагався надати начальнику неправомірну вигоду — 2000 гривень. ', '', '', 'Слідчі відкрили кримінальне провадження за ч. 1 ст. 369 (пропозиція, обіцянка або надання неправомірної вигоди службовій особі) Кримінального кодексу України.', 'Санкція статті передбачає покарання до 4 років позбавлення волі.', 'varta1.com.ua: Новини', 'Ольга Чобіт']"
2022-6-13,"['Сьогодні, 13 червня, на щотижневій апаратній нараді у Трускавецькій міській раді було піднято тему купань в питному озері Трускавця. Про це повідомила пресслужба ради.', 'Наразі не допомагають ні високі паркани, ні відеомоніторинг, ні виклики поліції.', 'Порушники щоранку вирушають на озеро, щоб змити з себе бруд у водоймі, котра використовується як резервна для подачі води на місто.', 'Тепер періодично здійснюватимуться рейди за участю представників ТОВ «Трускавецький водоканал», поліції та військкомату.', 'Особам призовного віку, котрих виявлять на озері, вручатимуть повістки на місці.', 'Ті ж, хто не є військовозобов’язаними, будуть затримані й після відповідного рішення суду сплатять штраф.', 'Нагадаємо, «непристойні дійства» на пляжі в Одесі закінчився для парочки путівкою до військкомату.', 'varta1.com.ua: Новини', 'Ольга Чобіт']"
2023-6-13,"['На Херсонщині розпочали збирання сміття та мулу на територіях, де зійшла вода. Техніку і людей вже завезли, але роботи почнуться лише після обстеження території. Про це заявив міністр внутрішніх справ Ігор Клименко.', ""У районах, що постраждали від повені, почали підраховувати збитки, а також з'ясовують, скільки осель відновленню не підлягає. Міністр повідомив, що держава відбудовуватиме житло. Газовики та енергетики взялися відновлювати комунальні послуги, а санітарні фахівці працюють, аби уникнути небезпеки зараження. Повідомляє ТСН."", '“Тільки в Херсоні ми підготували 33 групи саперів, які будуть іти перед комунальниками, перед поліцією, перед працівниками служби безпеки, які будуть документувати відповідно, що відбулося на території Херсонської області”, - розповів міністр внутрішніх справ Ігор Клименко.', 'Мор риби загрожує і водоймам Запоріжжя. Йдеться про Біленьківську, Долинську, Кушугумську громади та обласний центр.', 'Запорізькі посадовці вже заявили, що наслідки підриву Каховської ГЕС для екології України - катастрофічні. Міліють акваторії національного парку “Великий Луг”, розташованого в окупованому Василівському районі. Провести обстеження територій, які поки непідконтрольні Україні, неможливо.', 'Натомість фахівці щодня перевіряють плавні Хортиці. Наразі, кажуть в обласній військовій адміністрації, мору не фіксують, бо рівень води у Дніпрі після підриву дамби знижувався поступово.', '“Якщо ми будемо спостерігати ризик задухових явищ, це Балабинська затока, по-перше, озера острова Хортиця, буде ухвалене рішення щодо меліоративного вилову водних біоресурсів для упередження їх замору”, - зазначив директор департаменту захисту довкілля Запорізької ОВА Сергій Карпій.', ' ', 'varta1.com.ua: Новини', 'Анастасія Сенів']"
